21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
21,05416667
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
37,54583333
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
33,85416667
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
40,025
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
43,70833333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
44,42083333
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
50,575
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
46,36666667
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
36,9125
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
45,3125
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
53,24583333
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
44,14166667
47,75
47,75
47,75
47,75
47,75
47,75
47,75
47,75
