447,4
484,4
508,5
540,2
574,8
603,7
641,2
705,6
781,1
751,1
698,7
681,6
671,7
634,6
571,7
532,2
426,3
379,9
623,3
686,5
689,3
674,0
640,8
676,5
699,1
579,6
619,5
559,4
455,4
524,7
612,0
558,8
576,3
478,3
473,6
532,8
513,6
450,6
436,6
443,8
391,6
423,0
488,2
572,7
621,1
672,6
692,3
714,5
692,7
733,9
756,5
770,6
787,9
796,2
803,3
804,8
802,1
801,6
747,1
542,4
546,6
666,3
773,8
791,3
814,3
776,0
634,4
579,1
470,6
458,0
460,7
386,7
450,1
379,7
480,4
606,8
663,4
722,3
787,7
800,9
803,2
801,7
800,3
791,1
805,3
799,0
804,1
805,9
807,7
801,2
803,3
807,4
804,7
802,7
805,3
802,9
805,6
796,8
779,5
734,6
553,6
599,9
572,7
714,9
779,5
790,8
753,2
782,2
790,2
675,2
461,7
406,3
454,9
517,9
664,3
743,6
769,8
784,9
781,1
768,6
788,8
780,1
752,2
781,2
761,2
745,8
691,0
590,2
482,7
546,0
467,6
558,6
507,1
489,7
492,7
454,1
365,7
353,5
388,1
418,2
539,6
515,7
651,8
674,3
700,9
670,5
707,3
740,4
713,7
662,7
726,9
748,4
743,4
735,5
751,8
694,0
696,2
768,8
760,0
760,9
736,6
763,3
738,7
751,1
742,6
757,8
760,9
764,6
764,9
756,2
756,0
747,2
727,0
694,4
630,9
557,6
517,4
545,7
563,6
502,7
437,6
278,8
399,8
335,7
403,1
355,5
294,9
130,3
88,8
80,8
73,0
58,9
45,6
56,0
52,9
56,3
46,8
38,7
29,4
64,9
106,5
159,1
246,7
334,9
356,3
416,0
427,4
532,5
606,0
591,6
655,3
758,5
786,6
799,8
792,9
794,3
813,6
790,3
713,8
664,3
549,1
388,5
408,2
461,8
513,6
498,9
457,3
430,7
413,6
392,9
356,5
367,8
343,6
350,1
391,1
514,0
500,9
595,4
635,5
628,1
651,5
623,0
743,2
767,7
698,1
711,8
718,1
735,2
762,0
756,6
734,3
723,2
697,7
656,6
569,3
526,6
493,1
506,8
515,9
470,8
560,0
617,9
642,3
677,9
767,4
802,9
810,5
814,2
808,7
809,2
819,4
814,6
806,0
791,5
736,1
789,7
806,4
777,7
793,1
760,9
803,0
801,2
802,7
803,6
806,2
807,2
803,4
787,5
799,7
775,7
794,3
760,9
786,5
785,0
777,8
754,6
592,7
557,0
683,5
780,6
797,4
793,3
806,4
793,5
780,0
811,0
815,7
815,0
815,0
814,4
811,9
810,6
809,1
804,1
800,3
777,1
725,7
664,2
563,2
439,4
391,2
283,6
206,5
269,6
303,0
356,6
356,0
371,9
415,2
335,3
274,5
245,6
230,1
204,3
159,4
145,1
104,6
85,8
89,3
104,8
82,1
78,1
54,3
58,1
42,3
19,1
22,5
24,5
25,2
26,8
24,8
35,8
48,3
53,1
65,0
66,5
74,4
94,1
95,2
88,4
118,0
118,7
165,3
168,6
180,6
194,2
190,8
199,2
192,9
190,2
203,4
208,1
221,6
239,4
299,7
334,8
361,7
378,8
362,8
352,7
409,0
375,0
427,9
453,3
478,2
414,8
444,5
484,2
433,0
352,9
374,3
245,1
72,3
37,9
18,1
15,8
30,3
51,8
81,2
124,4
149,8
163,3
151,3
159,5
204,8
249,9
180,0
219,3
198,5
261,1
245,1
205,6
287,4
362,4
426,9
452,0
479,1
490,2
488,9
569,9
713,4
755,5
735,4
778,9
765,5
770,0
800,3
757,9
599,1
622,6
632,4
629,7
491,8
550,2
532,6
601,3
582,8
538,5
641,3
646,6
644,9
654,2
635,0
686,4
491,8
598,8
637,2
647,4
625,6
700,5
765,1
782,1
783,8
790,2
764,4
654,4
539,3
491,5
608,6
303,2
189,3
202,4
370,7
415,1
411,9
493,5
589,2
586,9
488,8
484,1
523,2
521,1
504,1
524,9
517,9
399,7
263,1
184,0
125,2
69,1
51,0
90,0
138,8
196,6
251,0
347,0
407,7
507,5
641,6
730,4
767,6
799,4
824,7
805,4
805,9
781,4
776,0
764,1
784,9
777,1
738,4
716,4
755,5
699,5
718,0
731,4
736,1
742,3
735,6
616,9
400,2
375,0
283,0
300,9
311,2
353,2
254,6
199,3
157,6
233,5
237,6
190,2
125,6
126,7
96,8
115,4
114,6
95,5
83,4
64,3
71,2
65,9
60,2
58,8
48,7
44,8
59,2
68,1
66,3
88,1
79,1
98,3
92,7
100,3
126,9
135,8
115,6
91,5
39,7
47,2
45,9
20,4
19,3
46,4
85,8
112,8
107,2
104,4
121,4
124,0
142,8
137,3
134,1
118,5
89,5
75,7
76,6
83,7
78,1
79,9
94,9
113,1
129,5
139,4
160,5
150,5
130,6
145,3
169,1
191,6
194,4
247,1
269,3
293,1
329,7
341,3
350,3
355,2
352,7
348,4
347,9
341,8
380,2
403,3
436,2
465,3
489,4
530,2
539,4
587,0
601,9
576,7
597,9
614,2
647,0
703,3
712,7
714,1
724,2
719,1
705,8
690,2
699,1
729,8
736,4
754,6
760,4
789,2
815,2
818,3
827,0
824,4
825,8
828,5
829,8
829,7
827,2
827,1
820,4
818,6
818,8
817,9
819,8
820,8
806,8
775,3
743,3
713,4
697,5
664,3
652,1
610,1
604,4
572,5
553,4
542,2
520,7
490,0
442,0
394,5
378,2
396,2
371,5
346,7
371,2
402,8
384,1
349,6
374,9
361,8
298,7
339,3
438,9
513,8
584,1
548,4
494,4
435,7
342,6
324,9
244,0
247,3
232,2
183,6
186,2
288,5
342,2
361,3
388,6
431,3
420,3
365,9
298,9
265,4
298,5
330,6
339,8
385,2
531,7
677,4
735,3
785,8
798,7
795,5
758,1
767,0
785,5
780,2
788,3
786,7
791,7
796,5
793,5
796,2
814,1
818,3
817,3
808,1
813,2
818,6
820,9
827,4
831,0
834,7
834,6
832,2
830,3
818,3
814,3
805,6
790,1
784,1
791,6
793,1
783,0
778,9
788,8
788,8
793,6
796,9
795,4
791,2
782,2
776,1
790,0
797,6
800,8
792,5
793,3
772,8
773,4
745,9
725,5
719,0
700,2
668,1
573,3
519,1
597,2
508,3
433,0
402,4
453,1
599,9
581,1
542,9
520,8
473,8
405,1
486,5
573,1
632,8
676,9
685,9
642,4
602,2
477,8
359,3
313,6
261,0
148,6
86,0
80,8
107,3
94,6
81,7
98,0
105,1
122,6
100,4
67,7
48,9
40,4
56,2
78,6
88,1
92,5
72,1
56,2
104,2
105,8
117,7
